timestamp,zone,cuisine_category,sessions,listing_views,menu_views,cart_adds,checkout_starts,orders_completed,gmv_aed,avg_basket_size_aed,promo_spend_aed,net_take_rate_pct,kitchen_prep_time_min,avg_delivery_time_min,driver_supply_gap_pct
2026-09-04 19:00,Deira,Healthy & Bowls,1099,999,553,213,156,137,11519.91,84.09,1139.76,17.66,19.4,35.6,8.0
2026-09-04 19:00,Deira,Asian / Sushi,986,922,561,226,154,127,10308.53,81.17,794.52,17.69,22.1,37.7,6.4
2026-09-04 19:00,Deira,Coffee & Desserts,1029,937,590,227,167,143,10347.75,72.36,1383.71,16.87,22.6,37.6,6.2
2026-09-04 20:00,Downtown Dubai,Burgers & Fast Food,1649,1463,934,230,116,74,3619.76,48.92,1527.39,11.14,38.6,63.8,21.9
2026-09-04 20:00,Downtown Dubai,Middle Eastern / Shawarma,1715,1573,902,233,124,83,4633.64,55.83,1605.21,10.0,41.2,64.0,25.5
2026-09-04 20:00,Downtown Dubai,Healthy & Bowls,1766,1605,898,232,124,81,4123.24,50.9,1689.81,11.68,37.8,65.8,24.6
2026-09-04 20:00,Downtown Dubai,Asian / Sushi,1779,1644,1011,255,134,86,4869.93,56.63,1645.66,11.47,41.1,66.4,23.9
2026-09-04 20:00,Downtown Dubai,Coffee & Desserts,1690,1496,919,241,117,73,3754.71,51.43,1463.34,11.29,39.9,64.7,27.4
2026-09-04 20:00,Dubai Marina,Burgers & Fast Food,1764,1588,931,379,260,232,18504.78,79.76,1678.24,17.83,22.4,37.7,8.5
2026-09-04 20:00,Dubai Marina,Middle Eastern / Shawarma,1596,1423,920,396,280,235,19596.17,83.39,1830.12,16.54,22.9,39.9,5.9
2026-09-04 20:00,Dubai Marina,Healthy & Bowls,1616,1513,838,346,252,219,17732.65,80.97,1738.45,17.66,23.2,39.0,5.7
2026-09-04 20:00,Dubai Marina,Asian / Sushi,1803,1665,974,376,256,217,18764.07,86.47,1951.83,17.69,22.2,38.5,5.6
2026-09-04 20:00,Dubai Marina,Coffee & Desserts,1709,1575,1016,398,277,228,19861.56,87.11,1900.09,17.31,21.0,36.8,8.1
2026-09-04 20:00,Business Bay,Burgers & Fast Food,1393,1293,822,333,234,210,19227.27,91.56,1894.32,17.61,18.6,36.3,5.0
2026-09-04 20:00,Business Bay,Middle Eastern / Shawarma,1240,1116,634,268,203,182,16648.68,91.48,1384.51,17.41,22.0,38.6,7.3
2026-09-04 20:00,Business Bay,Healthy & Bowls,1251,1172,722,303,226,195,17577.01,90.14,1412.94,17.23,21.1,35.6,8.5
2026-09-04 20:00,Business Bay,Asian / Sushi,1377,1277,747,313,226,195,16597.86,85.12,1510.12,18.38,18.8,33.6,6.1
2026-09-04 20:00,Business Bay,Coffee & Desserts,1393,1243,711,272,197,162,14272.45,88.1,1575.16,17.61,18.7,35.7,6.2
2026-09-04 20:00,JLT,Burgers & Fast Food,944,835,471,180,133,111,10277.06,92.59,705.39,16.55,18.6,34.5,8.2
2026-09-04 20:00,JLT,Middle Eastern / Shawarma,1051,927,554,230,157,137,12292.78,89.73,1013.09,17.74,18.5,33.0,4.8
2026-09-04 20:00,JLT,Healthy & Bowls,951,885,494,203,150,125,9584.05,76.67,803.57,16.92,22.0,39.7,5.3
2026-09-04 20:00,JLT,Asian / Sushi,980,867,511,199,150,129,9372.78,72.66,1164.28,17.59,20.5,34.9,6.5
2026-09-04 20:00,JLT,Coffee & Desserts,1082,975,578,232,158,141,11180.13,79.29,1342.78,17.28,22.0,38.1,8.0
2026-09-04 20:00,Deira,Burgers & Fast Food,991,931,543,217,162,142,10752.5,75.72,1303.4,17.67,18.1,32.5,6.4
2026-09-04 20:00,Deira,Middle Eastern / Shawarma,942,830,534,234,163,135,10963.28,81.21,1042.57,18.04,19.2,36.6,8.1
2026-09-04 20:00,Deira,Healthy & Bowls,945,874,491,204,153,127,10534.33,82.95,1021.28,17.83,22.4,38.9,5.6
2026-09-04 20:00,Deira,Asian / Sushi,956,846,529,214,160,141,10639.63,75.46,864.87,18.32,23.1,40.7,5.4
2026-09-04 20:00,Deira,Coffee & Desserts,952,867,553,235,161,142,11897.52,83.79,1258.64,17.74,18.5,36.1,7.5
2026-09-04 21:00,Downtown Dubai,Burgers & Fast Food,1569,1435,901,229,118,78,4275.85,54.82,1710.09,10.1,41.1,63.2,27.0
2026-09-04 21:00,Downtown Dubai,Middle Eastern / Shawarma,1688,1544,912,227,112,72,3861.55,53.63,1214.99,9.56,42.4,68.8,21.2
2026-09-04 21:00,Downtown Dubai,Healthy & Bowls,1649,1523,845,228,122,75,3662.59,48.83,1280.96,11.04,38.1,60.2,21.9
2026-09-04 21:00,Downtown Dubai,Asian / Sushi,1756,1617,1003,256,134,86,4420.89,51.41,1505.22,11.47,41.4,64.6,27.9
2026-09-04 21:00,Downtown Dubai,Coffee & Desserts,1772,1606,954,254,125,83,4398.95,53.0,1545.67,11.63,38.9,62.7,26.3
2026-09-04 21:00,Dubai Marina,Burgers & Fast Food,1587,1411,817,339,231,192,15675.54,81.64,1778.53,17.35,19.9,35.7,8.9
2026-09-04 21:00,Dubai Marina,Middle Eastern / Shawarma,1729,1623,953,393,289,253,22638.69,89.48,1618.55,18.11,18.7,33.8,8.5
2026-09-04 21:00,Dubai Marina,Healthy & Bowls,1554,1408,777,320,234,205,18245.2,89.0,1555.83,18.38,18.1,35.4,4.4
2026-09-04 21:00,Dubai Marina,Asian / Sushi,1639,1534,925,374,263,216,16307.33,75.5,1767.94,17.83,23.9,41.4,7.9
2026-09-04 21:00,Dubai Marina,Coffee & Desserts,1716,1524,869,339,253,220,17361.92,78.92,1555.63,16.58,20.8,37.7,8.4
2026-09-04 21:00,Business Bay,Burgers & Fast Food,1391,1290,717,310,212,178,13992.2,78.61,1276.67,17.56,19.3,35.9,8.3
2026-09-04 21:00,Business Bay,Middle Eastern / Shawarma,1335,1197,752,328,237,209,16557.64,79.22,1810.63,16.74,21.9,36.2,4.4
2026-09-04 21:00,Business Bay,Healthy & Bowls,1408,1251,782,339,248,209,16283.62,77.91,1746.72,16.99,19.2,34.9,6.4
2026-09-04 21:00,Business Bay,Asian / Sushi,1339,1225,757,320,239,200,14640.56,73.2,1742.55,17.91,21.0,35.1,8.3
2026-09-04 21:00,Business Bay,Coffee & Desserts,1411,1321,805,353,265,233,18852.53,80.91,1769.1,18.42,22.1,39.2,7.5
2026-09-04 21:00,JLT,Burgers & Fast Food,1056,991,546,208,150,130,11324.69,87.11,931.11,18.22,23.5,39.6,4.8
2026-09-04 21:00,JLT,Middle Eastern / Shawarma,973,886,563,236,168,147,13612.02,92.6,934.76,18.41,21.8,38.2,6.3
2026-09-04 21:00,JLT,Healthy & Bowls,1016,897,533,230,169,148,13127.58,88.7,1073.87,18.5,18.1,34.0,5.2
2026-09-04 21:00,JLT,Asian / Sushi,1005,918,560,244,173,144,13205.59,91.71,980.33,16.59,20.7,35.5,7.6
2026-09-04 21:00,JLT,Coffee & Desserts,989,883,557,212,160,137,11808.75,86.2,1076.13,16.71,19.0,35.8,8.5
2026-09-04 21:00,Deira,Burgers & Fast Food,1062,979,569,230,171,142,13224.04,93.13,1399.7,18.11,23.2,38.1,4.3
2026-09-04 21:00,Deira,Middle Eastern / Shawarma,939,866,489,202,143,127,11268.02,88.72,1232.78,16.68,20.2,37.5,6.6
2026-09-04 21:00,Deira,Healthy & Bowls,941,859,494,213,151,126,9154.59,72.66,985.61,18.26,23.9,39.2,4.7
2026-09-04 21:00,Deira,Asian / Sushi,1090,1023,567,242,177,153,11129.28,72.74,1192.6,18.44,19.9,36.4,5.1
2026-09-04 21:00,Deira,Coffee & Desserts,952,889,542,236,172,144,13483.21,93.63,1292.59,17.24,19.7,36.1,7.2
2026-09-04 22:00,Downtown Dubai,Burgers & Fast Food,1721,1608,954,394,287,248,18528.38,74.71,2265.83,18.37,19.6,35.4,6.5
2026-09-04 22:00,Downtown Dubai,Middle Eastern / Shawarma,1800,1628,994,423,316,272,24575.02,90.35,1790.12,17.04,20.6,35.8,4.9
2026-09-04 22:00,Downtown Dubai,Healthy & Bowls,1642,1461,812,321,231,196,18289.95,93.32,1525.25,17.18,18.6,35.1,6.6
2026-09-04 22:00,Downtown Dubai,Asian / Sushi,1588,1466,901,345,235,207,18764.36,90.65,1660.78,17.44,22.7,39.4,7.3
2026-09-04 22:00,Downtown Dubai,Coffee & Desserts,1632,1527,972,377,277,246,21925.04,89.13,2088.43,16.81,20.5,35.0,7.0
2026-09-04 22:00,Dubai Marina,Burgers & Fast Food,1560,1379,772,337,247,212,19776.24,93.28,1755.89,17.5,22.8,39.0,5.2
2026-09-04 22:00,Dubai Marina,Middle Eastern / Shawarma,1657,1482,932,359,249,222,16534.06,74.48,1542.08,18.37,20.1,35.2,6.8
2026-09-04 22:00,Dubai Marina,Healthy & Bowls,1724,1612,993,392,287,238,21238.27,89.24,1618.49,16.51,22.8,39.3,5.7
2026-09-04 22:00,Dubai Marina,Asian / Sushi,1748,1565,1010,430,311,256,21595.81,84.36,1939.64,17.48,23.0,38.2,6.4
2026-09-04 22:00,Dubai Marina,Coffee & Desserts,1548,1403,838,319,235,205,14760.92,72.0,1682.52,18.47,19.2,36.7,7.3
2026-09-04 22:00,Business Bay,Burgers & Fast Food,1243,1113,651,249,179,150,13835.39,92.24,1245.27,17.74,19.6,34.3,6.4
2026-09-04 22:00,Business Bay,Middle Eastern / Shawarma,1225,1094,659,281,210,173,13302.23,76.89,1422.77,17.92,20.5,38.3,7.0
2026-09-04 22:00,Business Bay,Healthy & Bowls,1356,1221,758,304,229,198,14597.25,73.72,1458.02,17.95,20.3,37.6,8.4
2026-09-04 22:00,Business Bay,Asian / Sushi,1387,1268,714,309,232,192,16473.99,85.8,1166.89,17.02,19.9,33.9,6.5
2026-09-04 22:00,Business Bay,Coffee & Desserts,1215,1081,632,250,180,151,11895.25,78.78,1212.08,17.07,23.6,41.3,4.3
2026-09-04 22:00,JLT,Burgers & Fast Food,1014,921,583,243,170,150,11402.19,76.01,1076.09,16.68,20.3,35.9,4.9
2026-09-04 22:00,JLT,Middle Eastern / Shawarma,1034,930,567,224,165,139,12327.48,88.69,972.94,18.44,21.8,38.2,5.8
2026-09-04 22:00,JLT,Healthy & Bowls,962,882,521,224,159,130,9685.55,74.5,797.68,16.96,19.5,36.7,5.1
2026-09-04 22:00,JLT,Asian / Sushi,1013,929,587,236,161,136,11837.35,87.04,1158.92,16.8,22.5,38.3,9.0
2026-09-04 22:00,JLT,Coffee & Desserts,1085,982,576,229,170,148,10948.6,73.98,1079.56,16.73,21.6,38.7,6.9
2026-09-04 22:00,Deira,Burgers & Fast Food,1072,996,588,249,186,161,15106.45,93.83,989.01,17.86,21.7,38.1,5.4
2026-09-04 22:00,Deira,Middle Eastern / Shawarma,947,849,469,190,141,116,10602.5,91.4,1055.1,17.02,19.4,33.5,5.5
2026-09-04 22:00,Deira,Healthy & Bowls,1032,932,571,235,177,154,12661.62,82.22,1477.46,18.39,19.5,33.5,7.6
2026-09-04 22:00,Deira,Asian / Sushi,958,888,545,216,160,135,11440.57,84.74,813.21,18.3,21.5,37.0,4.2
2026-09-04 22:00,Deira,Coffee & Desserts,1009,899,562,231,168,144,10621.74,73.76,1327.45,18.2,20.4,35.3,7.1
2026-09-04 23:00,Downtown Dubai,Burgers & Fast Food,525,485,292,115,81,71,5783.93,81.46,610.55,16.76,19.0,36.0,6.3
2026-09-04 23:00,Downtown Dubai,Middle Eastern / Shawarma,512,450,268,113,84,75,5439.07,72.52,650.97,17.09,21.6,35.8,4.5
2026-09-04 23:00,Downtown Dubai,Healthy & Bowls,498,465,281,112,80,67,5737.92,85.64,450.85,17.54,19.5,36.6,6.1
2026-09-04 23:00,Downtown Dubai,Asian / Sushi,486,453,285,119,88,72,6463.33,89.77,535.98,17.26,19.7,36.5,4.0
2026-09-04 23:00,Downtown Dubai,Coffee & Desserts,513,477,309,123,89,73,5889.59,80.68,472.12,16.87,21.0,36.9,8.6
2026-09-04 23:00,Dubai Marina,Burgers & Fast Food,473,441,270,105,75,63,4701.83,74.63,525.6,18.48,22.4,36.8,7.2
2026-09-04 23:00,Dubai Marina,Middle Eastern / Shawarma,526,464,267,109,74,65,5886.24,90.56,532.7,17.2,22.4,38.3,5.0
2026-09-04 23:00,Dubai Marina,Healthy & Bowls,480,448,286,110,77,65,4892.93,75.28,541.9,17.16,21.3,37.2,6.4
2026-09-04 23:00,Dubai Marina,Asian / Sushi,510,472,296,125,91,75,5411.92,72.16,590.11,16.58,20.8,36.2,4.6
2026-09-04 23:00,Dubai Marina,Coffee & Desserts,496,451,279,120,87,78,6607.45,84.71,518.62,17.52,23.9,39.9,7.5
2026-09-04 23:00,Business Bay,Burgers & Fast Food,408,377,222,96,66,57,5115.45,89.74,563.99,18.06,19.1,37.1,5.0
2026-09-04 23:00,Business Bay,Middle Eastern / Shawarma,372,336,195,82,57,49,4105.72,83.79,384.87,17.8,20.9,38.5,8.0
2026-09-04 23:00,Business Bay,Healthy & Bowls,411,370,228,90,67,58,5074.27,87.49,463.93,18.04,23.1,37.6,4.7
2026-09-04 23:00,Business Bay,Asian / Sushi,407,358,204,80,58,49,4249.96,86.73,345.67,16.9,23.5,41.4,5.2
2026-09-04 23:00,Business Bay,Coffee & Desserts,394,348,221,89,63,52,4559.43,87.68,467.15,17.22,20.2,35.2,4.8
2026-09-04 23:00,JLT,Burgers & Fast Food,284,262,168,68,46,39,3172.72,81.35,239.93,18.15,19.8,36.1,6.1
2026-09-04 23:00,JLT,Middle Eastern / Shawarma,305,276,177,70,48,42,3162.83,75.31,353.16,17.57,20.4,36.0,4.5
2026-09-04 23:00,JLT,Healthy & Bowls,279,253,160,65,44,38,3468.02,91.26,256.48,17.69,23.6,41.5,5.4
2026-09-04 23:00,JLT,Asian / Sushi,282,252,140,55,38,32,2881.99,90.06,212.18,18.45,23.2,37.8,4.3
2026-09-04 23:00,JLT,Coffee & Desserts,283,264,147,57,42,34,2859.75,84.11,215.33,17.23,22.2,37.2,7.3
2026-09-04 23:00,Deira,Burgers & Fast Food,274,243,140,56,38,31,2332.84,75.25,296.59,18.0,22.2,38.4,5.2
2026-09-04 23:00,Deira,Middle Eastern / Shawarma,318,282,164,69,49,40,3523.92,88.1,388.4,16.69,21.7,37.1,7.6
2026-09-04 23:00,Deira,Healthy & Bowls,310,280,171,68,50,43,3414.91,79.42,312.68,17.41,23.6,38.0,6.2
2026-09-04 23:00,Deira,Asian / Sushi,295,273,167,69,48,42,3180.87,75.73,357.3,16.77,19.1,36.5,5.2
2026-09-04 23:00,Deira,Coffee & Desserts,287,259,150,64,47,42,3215.03,76.55,407.51,18.19,19.0,33.4,6.8
2026-09-05 00:00,Downtown Dubai,Burgers & Fast Food,496,453,254,105,75,64,5386.53,84.16,583.34,18.04,20.5,34.6,6.8
2026-09-05 00:00,Downtown Dubai,Middle Eastern / Shawarma,506,451,283,114,84,69,5614.78,81.37,653.11,18.5,22.0,39.1,5.7
2026-09-05 00:00,Downtown Dubai,Healthy & Bowls,482,439,268,113,84,72,5764.48,80.06,487.59,18.47,18.3,32.6,5.1
2026-09-05 00:00,Downtown Dubai,Asian / Sushi,527,474,264,102,69,56,4201.2,75.02,493.41,17.16,23.8,41.0,6.3
2026-09-05 00:00,Downtown Dubai,Coffee & Desserts,466,437,273,111,81,68,5413.76,79.61,667.33,17.59,18.7,33.8,5.2
2026-09-05 00:00,Dubai Marina,Burgers & Fast Food,507,462,296,115,81,67,5408.26,80.72,498.51,17.0,19.0,36.5,8.1
2026-09-05 00:00,Dubai Marina,Middle Eastern / Shawarma,494,440,242,93,67,59,4878.25,82.68,403.89,16.93,23.3,39.8,4.2
2026-09-05 00:00,Dubai Marina,Healthy & Bowls,514,481,285,117,87,75,6889.58,91.86,694.84,17.46,19.1,35.7,8.0
2026-09-05 00:00,Dubai Marina,Asian / Sushi,504,462,283,121,89,76,6326.56,83.24,594.69,17.56,18.0,36.0,7.9
2026-09-05 00:00,Dubai Marina,Coffee & Desserts,469,424,257,103,75,65,5491.93,84.49,526.93,17.95,23.2,40.3,5.1
2026-09-05 00:00,Business Bay,Burgers & Fast Food,368,341,204,81,55,46,4173.61,90.73,312.32,18.17,22.6,37.5,6.9
2026-09-05 00:00,Business Bay,Middle Eastern / Shawarma,365,341,198,86,60,52,4212.6,81.01,315.08,17.68,23.9,40.8,4.6
2026-09-05 00:00,Business Bay,Healthy & Bowls,397,358,202,80,55,46,3801.07,82.63,414.81,17.11,23.0,40.0,8.2
2026-09-05 00:00,Business Bay,Asian / Sushi,384,353,201,87,61,53,3887.94,73.36,440.42,16.92,19.7,35.7,8.3
2026-09-05 00:00,Business Bay,Coffee & Desserts,403,376,225,94,71,60,4908.99,81.82,377.7,17.42,22.4,40.3,5.5
2026-09-05 00:00,JLT,Burgers & Fast Food,289,261,163,67,50,44,4091.62,92.99,418.59,17.44,22.1,37.3,7.2
2026-09-05 00:00,JLT,Middle Eastern / Shawarma,276,249,156,67,47,40,3010.66,75.27,353.28,17.39,22.4,38.8,4.8
2026-09-05 00:00,JLT,Healthy & Bowls,300,265,166,68,47,39,3083.51,79.06,378.67,17.04,18.3,34.9,6.1
2026-09-05 00:00,JLT,Asian / Sushi,295,275,166,67,46,40,3584.26,89.61,298.19,17.95,20.1,37.7,7.8
2026-09-05 00:00,JLT,Coffee & Desserts,274,251,145,59,43,38,3466.83,91.23,259.84,16.74,19.2,36.9,8.5
2026-09-05 00:00,Deira,Burgers & Fast Food,300,267,155,61,45,39,3612.25,92.62,343.11,17.03,19.9,33.9,7.1
2026-09-05 00:00,Deira,Middle Eastern / Shawarma,295,264,161,69,47,41,3165.01,77.2,365.13,17.4,18.4,33.6,6.5
2026-09-05 00:00,Deira,Healthy & Bowls,310,280,177,73,52,44,4001.74,90.95,418.88,17.26,20.2,37.9,6.1
2026-09-05 00:00,Deira,Asian / Sushi,297,275,161,62,46,40,3020.64,75.52,279.27,17.32,22.0,37.0,8.0
2026-09-05 00:00,Deira,Coffee & Desserts,317,287,159,69,47,40,3177.1,79.43,334.48,16.53,20.0,35.0,6.7
2026-09-05 01:00,Downtown Dubai,Burgers & Fast Food,474,422,234,90,63,53,4365.47,82.37,503.88,18.45,22.7,37.4,7.0
2026-09-05 01:00,Downtown Dubai,Middle Eastern / Shawarma,526,488,301,121,90,74,6424.75,86.82,606.73,18.21,22.4,39.8,8.1
2026-09-05 01:00,Downtown Dubai,Healthy & Bowls,471,421,239,93,69,57,4998.55,87.69,531.93,16.79,19.3,36.6,8.7
2026-09-05 01:00,Downtown Dubai,Asian / Sushi,495,451,268,108,77,67,6046.16,90.24,592.28,17.32,23.4,40.6,7.4
2026-09-05 01:00,Downtown Dubai,Coffee & Desserts,510,458,289,123,86,71,5756.64,81.08,632.66,18.44,23.0,40.7,4.2
2026-09-05 01:00,Dubai Marina,Burgers & Fast Food,494,459,289,121,89,75,6396.27,85.28,480.75,17.04,20.9,35.2,5.0
2026-09-05 01:00,Dubai Marina,Middle Eastern / Shawarma,472,416,236,94,71,60,4782.64,79.71,434.08,17.59,23.8,39.6,7.8
2026-09-05 01:00,Dubai Marina,Healthy & Bowls,478,425,241,93,69,58,4665.63,80.44,562.25,16.6,22.9,40.5,5.9
2026-09-05 01:00,Dubai Marina,Asian / Sushi,517,473,289,125,88,74,6012.23,81.25,522.31,18.09,20.2,37.9,4.6
2026-09-05 01:00,Dubai Marina,Coffee & Desserts,457,415,247,99,68,56,4082.18,72.9,554.0,17.85,18.0,32.6,7.1
2026-09-05 01:00,Business Bay,Burgers & Fast Food,398,353,216,94,66,56,4161.16,74.31,521.65,17.7,22.4,38.1,5.1
2026-09-05 01:00,Business Bay,Middle Eastern / Shawarma,379,336,190,79,58,47,3980.84,84.7,466.87,17.86,20.2,35.1,6.5
2026-09-05 01:00,Business Bay,Healthy & Bowls,374,335,209,86,62,54,4571.74,84.66,329.72,17.88,18.6,34.7,4.7
2026-09-05 01:00,Business Bay,Asian / Sushi,387,359,228,92,66,56,4732.57,84.51,380.85,18.24,19.5,34.3,7.8
2026-09-05 01:00,Business Bay,Coffee & Desserts,368,342,212,92,62,54,4124.58,76.38,440.59,17.5,21.1,38.2,4.7
2026-09-05 01:00,JLT,Burgers & Fast Food,316,294,172,72,51,44,3264.32,74.19,389.42,16.57,20.1,35.6,6.7
2026-09-05 01:00,JLT,Middle Eastern / Shawarma,288,256,162,63,47,41,3028.08,73.86,288.91,16.62,22.0,38.7,5.3
2026-09-05 01:00,JLT,Healthy & Bowls,281,262,161,67,47,40,3002.22,75.06,252.58,18.01,18.0,34.1,4.8
2026-09-05 01:00,JLT,Asian / Sushi,274,241,142,60,41,36,3128.75,86.91,219.89,17.85,19.0,35.4,6.6
2026-09-05 01:00,JLT,Coffee & Desserts,314,290,187,77,56,46,4145.3,90.12,353.07,16.61,22.4,36.9,4.8
2026-09-05 01:00,Deira,Burgers & Fast Food,285,257,155,67,47,41,3521.45,85.89,367.08,18.01,20.6,36.4,8.7
2026-09-05 01:00,Deira,Middle Eastern / Shawarma,288,266,163,64,45,39,3000.65,76.94,289.22,18.26,23.1,39.2,5.7
2026-09-05 01:00,Deira,Healthy & Bowls,277,243,145,56,41,34,3115.48,91.63,314.43,16.8,22.8,39.0,6.9
2026-09-05 01:00,Deira,Asian / Sushi,309,285,164,71,51,43,3958.82,92.07,423.49,16.53,23.4,40.0,5.7
2026-09-05 01:00,Deira,Coffee & Desserts,275,242,156,59,42,34,2456.44,72.25,293.99,17.79,23.4,40.4,5.2
2026-09-05 02:00,Downtown Dubai,Burgers & Fast Food,484,448,251,102,75,63,5475.73,86.92,566.85,18.03,21.3,35.9,6.2
2026-09-05 02:00,Downtown Dubai,Middle Eastern / Shawarma,490,448,280,118,85,71,5597.49,78.84,498.48,17.08,21.9,37.4,5.6
2026-09-05 02:00,Downtown Dubai,Healthy & Bowls,455,402,221,91,64,56,4344.74,77.58,471.27,18.04,19.2,36.0,7.2
2026-09-05 02:00,Downtown Dubai,Asian / Sushi,465,419,272,104,72,63,5330.19,84.61,481.44,17.62,21.6,38.2,8.0
2026-09-05 02:00,Downtown Dubai,Coffee & Desserts,509,473,300,123,84,73,6538.15,89.56,714.03,18.31,23.7,38.4,6.8
2026-09-05 02:00,Dubai Marina,Burgers & Fast Food,465,414,228,95,69,61,4735.21,77.63,444.06,16.94,20.5,36.5,6.9
2026-09-05 02:00,Dubai Marina,Middle Eastern / Shawarma,457,406,245,104,71,60,5488.86,91.48,438.0,16.55,18.8,34.5,8.5
2026-09-05 02:00,Dubai Marina,Healthy & Bowls,508,457,287,119,84,74,6540.09,88.38,720.84,17.22,21.4,38.2,7.9
2026-09-05 02:00,Dubai Marina,Asian / Sushi,454,425,269,108,79,65,5022.12,77.26,460.87,17.74,21.2,35.6,7.5
2026-09-05 02:00,Dubai Marina,Coffee & Desserts,499,468,279,122,90,73,6450.75,88.37,681.31,18.29,20.9,36.8,6.9
2026-09-05 02:00,Business Bay,Burgers & Fast Food,373,341,191,79,58,47,4136.24,88.01,378.19,17.61,19.4,34.3,8.8
2026-09-05 02:00,Business Bay,Middle Eastern / Shawarma,387,349,194,76,52,45,3376.44,75.03,376.57,18.33,22.3,40.0,5.3
2026-09-05 02:00,Business Bay,Healthy & Bowls,391,350,200,77,52,42,3353.41,79.84,285.47,17.5,22.3,39.6,9.0
2026-09-05 02:00,Business Bay,Asian / Sushi,370,347,219,87,60,51,4607.19,90.34,325.88,18.4,23.5,41.3,8.1
2026-09-05 02:00,Business Bay,Coffee & Desserts,368,331,190,72,52,44,4115.51,93.53,294.95,16.62,19.2,36.1,5.4
2026-09-05 02:00,JLT,Burgers & Fast Food,299,266,164,69,50,44,3399.9,77.27,279.73,17.92,23.4,38.7,4.8
2026-09-05 02:00,JLT,Middle Eastern / Shawarma,314,291,186,75,53,45,3892.87,86.51,343.62,17.13,22.8,39.4,5.9
2026-09-05 02:00,JLT,Healthy & Bowls,295,276,158,67,46,39,3269.51,83.83,338.09,17.34,20.0,37.8,5.2
2026-09-05 02:00,JLT,Asian / Sushi,305,280,167,69,49,42,3298.23,78.53,383.31,18.31,23.7,41.1,4.6
2026-09-05 02:00,JLT,Coffee & Desserts,309,288,183,77,54,44,3730.84,84.79,307.6,17.77,18.4,35.5,5.5
2026-09-05 02:00,Deira,Burgers & Fast Food,278,245,148,56,40,34,2582.78,75.96,312.98,17.01,21.7,37.1,5.4
2026-09-05 02:00,Deira,Middle Eastern / Shawarma,308,274,167,66,46,40,3607.71,90.19,330.05,16.82,22.8,37.2,8.8
2026-09-05 02:00,Deira,Healthy & Bowls,299,263,154,62,43,36,2972.25,82.56,303.5,16.97,20.3,36.1,6.8
2026-09-05 02:00,Deira,Asian / Sushi,275,247,146,57,39,33,2471.12,74.88,278.27,18.37,19.4,34.5,6.8
2026-09-05 02:00,Deira,Coffee & Desserts,303,279,154,62,42,37,3352.82,90.62,295.74,16.7,23.8,39.5,7.8
2026-09-05 03:00,Downtown Dubai,Burgers & Fast Food,498,449,255,97,67,55,4135.02,75.18,397.34,17.94,22.5,38.8,5.5
2026-09-05 03:00,Downtown Dubai,Middle Eastern / Shawarma,519,484,296,112,76,62,5291.3,85.34,563.86,17.39,24.0,38.0,5.0
2026-09-05 03:00,Downtown Dubai,Healthy & Bowls,462,426,252,110,80,69,6176.95,89.52,543.59,16.93,22.4,40.0,7.5
2026-09-05 03:00,Downtown Dubai,Asian / Sushi,479,429,265,114,83,73,6175.58,84.6,438.62,18.26,22.0,39.0,6.2
2026-09-05 03:00,Downtown Dubai,Coffee & Desserts,506,461,265,111,80,67,5942.12,88.69,643.88,17.66,22.6,37.2,8.0
2026-09-05 03:00,Dubai Marina,Burgers & Fast Food,523,488,276,113,77,66,4862.04,73.67,504.2,18.44,22.4,39.9,6.2
2026-09-05 03:00,Dubai Marina,Middle Eastern / Shawarma,517,466,295,127,88,74,5649.43,76.34,456.78,18.29,20.9,36.6,6.9
2026-09-05 03:00,Dubai Marina,Healthy & Bowls,505,467,276,118,81,71,6471.79,91.15,696.87,16.51,23.8,39.7,8.5
2026-09-05 03:00,Dubai Marina,Asian / Sushi,468,432,278,116,82,72,6505.8,90.36,677.86,17.97,21.2,39.1,6.1
2026-09-05 03:00,Dubai Marina,Coffee & Desserts,490,436,246,95,65,57,4373.92,76.74,447.46,17.02,23.6,39.4,4.2
2026-09-05 03:00,Business Bay,Burgers & Fast Food,364,322,184,77,55,46,3358.78,73.02,444.29,17.88,23.0,38.8,8.3
2026-09-05 03:00,Business Bay,Middle Eastern / Shawarma,379,334,196,85,58,50,4439.79,88.8,366.13,16.83,21.0,36.1,8.3
2026-09-05 03:00,Business Bay,Healthy & Bowls,381,345,218,90,62,51,4556.54,89.34,338.61,17.66,18.8,35.0,6.8
2026-09-05 03:00,Business Bay,Asian / Sushi,364,337,186,77,53,45,3454.68,76.77,419.3,18.09,20.1,35.0,7.7
2026-09-05 03:00,Business Bay,Coffee & Desserts,377,333,192,78,58,51,4197.98,82.31,416.12,16.75,20.3,36.8,5.9
2026-09-05 03:00,JLT,Burgers & Fast Food,297,278,162,68,47,41,3659.73,89.26,268.56,17.46,24.0,38.0,6.0
2026-09-05 03:00,JLT,Middle Eastern / Shawarma,288,267,167,70,48,39,3551.68,91.07,314.77,16.94,19.2,34.6,6.1
2026-09-05 03:00,JLT,Healthy & Bowls,319,283,162,62,42,37,3413.88,92.27,228.67,16.8,22.6,39.3,5.1
2026-09-05 03:00,JLT,Asian / Sushi,297,268,157,63,47,39,3154.03,80.87,348.33,17.99,19.8,34.0,5.1
2026-09-05 03:00,JLT,Coffee & Desserts,277,254,152,65,45,37,3221.05,87.06,244.64,16.59,22.2,37.5,7.0
